0,1,2,3
Salaries (Teaching and Non Teaching staff),"415275760 (Forty One Crore Fifty Two Lakh Seventy Five
Thousand Seven Hundred Sixty )","369281380 (Thirty Six Crore Ninety Two Lakh Eighty One
Thousand Three Hundred Eighty )","305112153 (Thirty Crore Fifty One Lakh Twelve Thousand One
Hundred Fifty Three )"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","472519556 (Forty Seven Crore Twenty Five Lakh Nineteen
Thousand Five Hundred Fifty Six )","492906532 (Forty Nine Crore Twenty Nine Lakh Six Thousand
Five Hundred Thirty Two )","419176093 (Forty One Crore Ninety One Lakh Seventy Six
Thousand Ninety Three )"
Seminars/Conferences/Workshops,"19253923 (One Crore Ninety Two Lakh Fifty Three Thousand
Nine Hundred Twenty Three )",18950000 (One Crore Eighty Nine Lakh Fifty Thousand ),"13086670 (One Crore Thirty Lakh Eighty Six Thousand Six
Hundred Seventy )"
