0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,56,51,33
Total no. of Funding Agencies,28,30,20
Total Amount Received (Amount in Rupees),2157088,12547240,5637000
Amount Received in Words,"TWENTY ONE LAKH FIFTY SEVEN THOUSAND AND
EIGHTY EIGHT ONLY","ONE CRORE TWENTY FIVE LAKH FORTY SEVEN
THOUSAND TWO HUNDRED AND FORTY ONLY",FIFTY SIX LAKH THIRTY SEVEN THOUSAND
