0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,62,275,362
Total no. of Client Organizations,45,123,99
Total Amount Received (Amount in Rupees),4677439,11178125,8117773
Amount Received in Words,"Forty Six Lakh Seventy Seven Thousand Four Hundred Thirty
Nine","One Crore Eleven Lakh Seventy Eight Thousand One Hundred
Twenty Five","Eighty One Lakh Seventeen Thousand Seven Hundred
Seventy Three"
