0,1,2,3
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)",14687000 (One crore forty six lakh eighty seven thousand),8809000 (Eighty Eight Lakh Nine Thousand),14814000 (One Crore Forty Eight Lakh Fourteen Thousand)
New Equipment and software for Laboratories,21037000 (Two crore ten lakh thirty seven thousand),26830000 (Two Crore Sixty Eight Lakh Thirty Thousand),18083000 (One Crore Eighty Lakh Eighty Three Thousand)
Engineering Workshops,0 (Zero),0 (Zero),0 (Zero)
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)",19416000 (One crore ninety four lakh sixteen thousand),11288000 (One Crore Twelve Lakh Eighty Eight Thousand),33261000 (Three Crore Thirty Two Lakh Sixty One Thousand)
