0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"211222000 (Twenty one crore twelve lakh twenty two
thousand)","211530517 (Twenty One Crore Fifteen Lakh Thirty Thousand
Five Hundred Seventeen)","199195483 (Nineteen Crore Ninety One Lakh Ninety Five
Thousand Four Hundred Eighty Three)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)",112916000 (Eleven crore twenty nine lakh sixteen thousand),208515000 (Twenty Crore Eighty Five Lakh Fifteen Thousand),"339966000 (Thirty Three Crore Ninety Nine Lakh Sixty Six
Thousand)"
Seminars/Conferences/Workshops,3714000 (Thirty seven lakh fourteen thousand),"6368992 (Sixty Three Lakh Sixty Eight Thousand Nine
Hundred Ninety Two)",2438000 (Twenty Four Lakh Thirty Eighty Thousand)
