0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","145024441 (Fourteen Crore Fifty Lakh Twenty Four Thousand
Four Hundred Forty One Only)","192661478 (Nineteen Crore Twenty Six Lakhs Sixty One
Thousand Four Hundred Seventy Eight)","173030000 (Seventeen Crore Thirty Lakhs Thirty Thousand
Only)"
New Equipment and software for Laboratories,"608429593 (Sixty Crore Eighty Four Lakh Twenty Nine
Thousand Five Hundred Ninety Three Only)","679737355 (Sixty Seven Crore Ninety Seven Lakh Thirty
Seven Thousand Three Hundred Fifty Five Only)","534572002 (Fifty Three Crore Forty Five Lakhs Seventy Two
Thousand Two Only)"
Engineering Workshops,"18388486 (One Crore Eighty Three Lakh Eighty Eight
Thousand Four Hundred Eighty Six Only)","10857429 (One Crore Eight Lakhs Fifty Seven Thousand Four
Hundred Twenty Nine Only)","108142544 (Ten Crore Eighty One Lakhs Forty Two Thousand
Five Hundred Forty Four Only)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","117272597 (Eleven Crore Seventy Two Lakh Seventy Two
Thousand Five Hundred Ninety Seven Only)","257908108 (Twenty Five Crore Seventy Nine Lakh Eight
Thousand One Hundred Eight Only)","734686000 (Seventy Three Crore Forty Six Lakhs Eighty Six
Thousand Only)"
