0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","4711890 (Forty Seven Lakh Eleven Thousand Eight Hundred
Ninety)","3534515 (Thirty Five Lac Thirty Four Thousand Five Hundred
Fifteen)","329203 (Three Lac Twenty Nine Thousand Two Hundred
Three)"
New Equipment and software for Laboratories,"4749492 (Forty Seven Lakh Forty Nine Thousand Four
Hundred Ninety Two)",6323052 (Sixty Three Lac Twenty Three Thousand Fifty Two),"8712680 (Eighty Seven Lac Twelve Thousand Six Hundred
Eighty)"
Engineering Workshops,"5403151 (Fifty Four Lakh Three Thousand One Hundred Fifty
One)","8814381 (Eighty Eight Lac Fourteen Thousand Three Hundred
Eighty One)",302314 (Three Lac Two Thousand Three hundred Fourteen)
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","1878553 (Eighteen Lakh Seventy Eight Thousand Five
Hundred Fifty Three)","2389700 (Twenty Three Lac Eighty Nine Thousand Seven
Hundred Only)",110416 (One Lac Ten Thousand Four Hundred Sixteen)
