0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","81363388 (Eight Crores Thirteen Lakhs Sixty Three Thousand
Three Hundred Eighty Eight Only)","80553003 (Eight Crores Five Lakhs Fifty Three Thousand and
Three Only)","73863528 (Seven Crores Thirty Eight Lakhs Sixty Three
Thousand Five Hundred and Twenty Eight Only)"
New Equipment and software for Laboratories,3900166 (Thirty Nine Lakhs One Hundred Sixty Six Only),"13887178 (One Crore Thirty Eight Lakhs Eighty Seven
Thousand One Hundred Seventy Eight Only)","8980775 (Eighty Nine Lakhs Eighty Thousand Seven Hundred
Seventy Five and Paise Forty)"
Engineering Workshops,0 (Zero),"892589 (Eight Lakhs Ninety Two Thousand Five Hundred
Eighty Nine Only)","1213515 (Twelve Lakh Thirteen Thousand Five Hundred and
Fifteen Only)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","908135 (Nine Lakhs Eight Thousand One Hundred Thirty Five
Only)","6339470 (Sixty Three Lakhs Thirty Nine Thousand Four
Hundred Seventy only)","899805 (Eight Lakhs Ninety Nine Thousand Eight Hundred
and Five )"
