0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","16244026 (One crore sixty two lakh fourty four thousand twenty
six only)","14009527 (One crore fourty lakh nine thousand five hundred
twenty seven only)","10378668 (One crore three lakh seventy eight thousand six
hundred sixty eight only)"
New Equipment and software for Laboratories,"41842075 (Four crore eighteen lakh fourty two thousand
seventy five only)","38865198 (Three crore eighty eight lakh sixty five thousand
one hundred ninety eight only)",19496000 (One crore ninety four lakh ninety six thousand only)
Engineering Workshops,"2271500 (Twenty two lakh seventy one thousand five hundred
only)",31942 (Thirty one thousand nine hundred forty two only),"1483650 (Fourteen lakh eighty three thousand six hundred fifty
only)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","9693460 (Ninety Six lakh ninety three thousand four hundred
sixty only)","6179204 (Sixty one lakh seventy nine thousand two hundred
four only)","3160310 (Thirty one lakh sixty thousand three hundred ten
only)"
