0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,3,3,1
Total no. of Client Organizations,3,3,1
Total Amount Received (Amount in Rupees),208000,138397,129594
Amount Received in Words,Two lacs Eight Thousand,One lac Thirty Eight Thousand Three Hundred Ninety Seven,One lakh Twenty Nine Thousand Five Hundred Ninety Four
