0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)",1686097 (Sixteen Lakhs Eighty Six Thousand Nintey Seven),"1933972 (Nineteen Lakhs Thirty Three Thousand Nine
Hundred Seventy Three)",2942000 (Twenty Nine Lakhs Forty Two Thousand)
New Equipment and software for Laboratories,"16389670 (One Crores Sixty Three Lacs Eighty Nine Thousand
Six Hundred Seventy and Eighteen Paisas Only)",18200000 (One Crore Eighty Two Lakhs),17210000 (One Crore Seventy Two Lakhs Ten Thousand)
Engineering Workshops,0 (zero),5000000 (Fifty lakhs),5000000 (Fifty lakhs)
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)",2546030 (Twenty Five Lacs Forty Six Thousand Thirty),8210000 (Eighty Two Lakhs Ten Thousand),"5324567 (Fifty Two Lakhs Thirty Four Thousand Five Hundred
and Sixty Seven)"
