0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,16,51,22
Total no. of Client Organizations,11,30,19
Total Amount Received (Amount in Rupees),4637273,4813942,4746601
Amount Received in Words,"Forty Six Lakhs Thirty Seven Thousand Two Hundred and
Seventy Three",Forty Eight Lakh Thirteen Thousand Nine Hundred Forty Two,Forty Seven Lakh Forty Six Thousand Six Hundred One
