0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),320040013 (Thirty two crore forty thousand thirteen),"311107069 (Thirty one crore eleven lakh seven thousand sixty
nine)","283371591 (Twenty eight crore thirty three lakh seventy one
thousand five hundred ninety one)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","197637395 (Nineteen Crores Seventy Six Lakhs Thirty Seven
Thousand Three Hundred Ninety Five)","335660479 (Thirty three crore fifty six lakh sixty thousand four
hundred seventy nine)","228817885 (Twenty two crore eighty eight lakh seventeen
thousand eight hundred eighty five)"
Seminars/Conferences/Workshops,"12598094 (One crore twenty five lakh ninety eighty thousand
ninety four)","17648257 (One Crore seventy six lakh forty eight thousand two
hundred fifty seven)","28744359 (Two crore eighty seven lakh forty four thousand
three hundred fifty nine)"
