0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,169,90,152
Total no. of Client Organizations,169,90,63
Total Amount Received (Amount in Rupees),14945528,13687116,14129226
Amount Received in Words,"One Crore Forty Nine Lakhs Forty Five Thousand Five
Hundred twenty eight","One Crore Thirty Six Lakhs Eighty Seven thousand One
Hundred Sixteen","One Crore Forty One lakhs Twenty Nine Thousand two
hundred twenty six"
