0,1,2,3
Total no. of Sponsored Projects,19,11,14
Total no. of Funding Agencies,15,8,10
Total Amount Received (Amount in Rupees),6444061,4437425,6713000
Amount Received in Words,Sixty Four Lakhs Forty Four Thousand Sixty One,"Forty Four Lakhs Thirty Seven Thousand Four Hundred
Twenty Five Only",Sixty Seven Lakhs Thirteen Thousand Only
