0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,86,85,79
Total no. of Client Organizations,51,49,44
Total Amount Received (Amount in Rupees),28275000,27085000,25344000
Amount Received in Words,Two Crores Eighty Two Lakhs Seventy Five Thousand,Two Crores Seventy Lakhs Eighty Five Thousand,Two Crores Fifty Three Lakhs and Forty Four Thousand
