0,1,2,3
Total no. of Sponsored Projects,135,131,120
Total no. of Funding Agencies,65,62,56
Total Amount Received (Amount in Rupees),193542500,182085960,168475350
Amount Received in Words,"Nineteen Crores Thirty Five Lakhs Forty Two Thousand and
Five Hundred","Eighteen Crores Twenty Lakhs Eighty Five Thousand Nine
Hundred and Sixty Only","Sixteen Crores Eighty Four Lakhs Seventy Five Thousand
Three Hundred and Fifty"
