0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,298,236,240
Total no. of Client Organizations,265,218,221
Total Amount Received (Amount in Rupees),136922298,80848025,102116996
Amount Received in Words,"Thirteen Crore Sixty Nine Lakh Twenty Two Thousand Two
Hundred Ninety Eight Only",Eight Crore Eight Lakh Forty Eight Thousand Twenty Five Only,"Ten Crore Twenty One Lakh Sixteen Thousand Nine Hundred
Ninety Six Only"
