0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"414367796 (Forty One Crores Forty Three Lakhs Sixty Seven
Thousand Seven Hundred Ninety Six Only)","390080646 (Thirty Nine Crores Eighty Thousand Six Hundred
Forty Six Only)","354693164 (Thirty Five Crores Fourty Six Lacs Ninety Three
Thousand One Hundred Sixty Four Only )"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","371028370 (Thirty Seven Crores Ten Lakhs Twenty Eight
Thousand Three Hundred Seventy Only)","384470348 (Thirty Eight Crores Forty Four Lakh Seventy
Thousand Three Hundred Forty Eight Only)","410017542 (Fourty One Crores Seventeen Thousand Five
Hundred Forty Two Only )"
Seminars/Conferences/Workshops,"3826616 (Thirty Eight Lakhs Twenty Six Thousand Six
Hundred Sixteen Only)","12207631 (One Crore Twenty Two Lakhs Seven Thousand Six
Hundred Thirty One Only)","11321164 (One Crores Thirteen Lacs Twenty One Thousand
One Hundred Sixty Four Only )"
