0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,23,38,36
Total no. of Client Organizations,21,27,35
Total Amount Received (Amount in Rupees),18782923,31758614,12998327
Amount Received in Words,"One crore eighty seven lakh eighty two thousand nine hundred
and twenty three only","Three crore seventeen lakh fifty eight thousand six hundred
and fourteen only","One crore twenty nine lakh ninety eight thousand three
hundred and twenty seven only"
