0,1,2,3
Total Amount Received (Amount in Rupees),277500000,117203315,50098762
Amount Received in Words,Twenty Seven Crore Seventy Five Lakh,"Eleven Crore Seventy Two Lakh Three Thousand Three
Hundred Fifteen",Five Crore Ninety Eight Thousand Seven Hundred Sixty Two
