0,1,2,3
Total no. of Sponsored Projects,207,120,91
Total no. of Funding Agencies,117,97,63
Total Amount Received (Amount in Rupees),21076500,15854646,14770984
Amount Received in Words,"Rupees Two Crores Ten Lakhs Seventy Six Thousand Five
Hundred Only","Rupees One Crore Fifty Eight Lakhs Fifty Four Thousand Six
Hundred and Forty Six Only","Rupees One Crore Forty Seven Lakhs Seventy Thousand Nine
Hundred and Eighty Four Only"
