0,1,2,3,4,5,6,7,8,9
2014-15,165,93,2015-16,5,2018-19,87,73,"1875000(EighteenLakhs
Seventy Five
Thousand)",14
2015-16,175,100,2016-17,8,2019-20,67,66,"2200000(Twenty Two
Lakhs)",1
2016-17,160,103,2017-18,6,2020-21,83,59,"2400000(Twenty Four
Lakhs)",24
