0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,879,862,736
Total no. of Funding Agencies,150,143,142
Total Amount Received (Amount in Rupees),2612279000,2389745000,1974913000
