0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,121,107,94
Total no. of Client Organizations,87,78,61
Total Amount Received (Amount in Rupees),79208473,68037192,40572100
Amount Received in Words,"Seven Crore Ninety Two Lakh Eight Thousand Four Hundred
Seventy Three Only","Six Crore Eighty Lakh Thirty Seven Thousand One Hundred
Ninety Two Only","Four Crore Five Lakh Seventy Two Thousand One Hundred
Only"
