0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"334685096 (THIRTY THREE CRORE FORTY SIX LAKH
EIGHTY FIVE THOUSAND NINETY SIX )","331814533 (THIRTY THREE CRORES EIGHTEEN LAKH
FORTEEN THOUSAND FIVE HUNDRED THIRTY THREE)","326497343 (THIRTY TWO CRORE SIXTY FOUR LAKH
NINETY SEVEN THOUSAND THREE HUNDRED FORTY
THREE)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","119560212 (ELEVEN CRORE NINETY FIVE LAKH SIXTY
THOUSAND TWO HUNDRED TWELVE )","130775280 (THIRTEEN CRORE SEVEN LAKH SEVENTY
FIVE THOUSAND TWO HUNDRED EIGHTY)","157170752 (FIFTEEN CRORE SEVENTY ONE LAKH
SEVENTY THOUSAND SEVEN HUNDRED FIFTY TWO)"
Seminars/Conferences/Workshops,"8657386 (EIGHTY SIX LAKH FIFTY SEVEN THOUSAND
THREE HUNDRED EIGHTY SIX )","7874639 (SEVENTY EIGHT LAK SEVENTY FOUR
THOUSAND SIX HUNDRED THIRTY NINE)","7792303 (SEVENTY SEVEN LAKH NINETY TWO
THOUSAND THREE HUNDRED THREE)"
