0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,4,17,11
Total no. of Client Organizations,4,13,11
Total Amount Received (Amount in Rupees),2223000,9090000,8959500
Amount Received in Words,TWENTY TWO LAKH TWENTY THREE THOUSAND,NINETY LAKH NINETY THOUSAND,"EIGHTY NINE LAKH FIFTY NINE THOUSAND FIVE
HUNDRED"
