0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","5423380 (FIFTY FOUR LAKH TWENTY THREE THOUSAND
THREE HUNDRED EIGHTY )","4210356 (FORTY TWO LAKH TEN THOUSAND THREE
HUNDRED FIFTY SIX)","4284300 (FORTY TWO LAKH EIGHTY FOUR THOUSAND
THREE HUNDRED)"
New Equipment and software for Laboratories,"16570594 (ONE CRORE SIXTY FIVE LAKH SEVENTY
THOUSAND FIVE HUNDRED NINETY FOUR )","17378512 (ONE CRORE SEVENTY THREE LAKH SEVENTY
EIGHT THOUSAND FIVE HUNDRED TWELVE)","20296132 (TWO CRORE TWO LAKH NINETY SIX
THOUSAND ONE HUNDRED THIRTY TWO)"
Engineering Workshops,"4446059 (FORTY FOUR LAKH FORTY SIX THOUSAND
FIFTY NINE )","9031472 (NINETY LAKH THIRTY ONE THOUSAND FOUR
HUNDRED SEVENTY TWO)","7303085 (SEVENTY THREE LAKH THREE THOUSAND
EIGHTY FIVE)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","76890459 (SEVEN CRORE SIXTY EIGHT LAKH NINETY
THOUSAND FOUR HUNDRED FIFTY NINE )","42285876 (FOUR CRORE TWENTY TWO LAKH EIGHTY
FIVE THOUSAND EIGHT HUNDRED SEVENTY SIX)","53789657 (FIVE CRORE THIRTY SEVEN LAKH EIGHTY
NINE THOUSAND SIX HUNDRED FIFTY SEVEN)"
