0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,10,10,15
Total no. of Client Organizations,8,9,15
Total Amount Received (Amount in Rupees),3650000,13274362,7363000
Amount Received in Words,THIRTY SIX LAKH FIFTY THOUSAND,"ONE CRORE THIRTY TWO LAKH SEVENTY FOUR
THOUSAND THREE HUNDRED SIXTY TWO",SEVENTY THREE LAKH SIXTY THREE THOUSAND
