0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"347714295 (THIRTY FOUR CRORE SEVENTY SEVEN LAKH
FOURTEEN THOUSAND TWO HUNDRED NINETY FIVE)","333748072 (THIRTY THREE CRORE THIRTY SEVEN LAKH
FORTY EIGHT THOUSAND SEVENTY TWO)","325074425 (THIRTY TWO CRORE FIFTY LAKH SEVENTY
FOUR THOUSAND FOUR HUNDRED TWENTY FIVE)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","102388129 (TEN CRORE TWENTY THREE LAKH EIGHTY
EIGHT THOUSAND ONE HUNDRED TWENTY NINE)","201350262 (TWENTY CRORE THIRTEEN LAKH FIFTY
THOUSAND TWO HUNDRED SIXTY TWO)","196727828 (NINETEEN CRORE SIXTY SEVEN LAKH
TWENTY SEVEN THOUSAND EIGHT HUNDRED TWENTY
EIGHT)"
Seminars/Conferences/Workshops,"15790077 (ONE CRORE FIFTY SEVEN LAKH NINETY
THOUSAND SEVENTY SEVEN)","15494002 (ONE CRORE FIFTY FOUR LAKH NINETY FOUR
THOUSAND TWO)","14391412 (ONE CRORE FORTY THREE LAKH NINETY ONE
THOUSAND FOUR HUNDRED TWELVE)"
