0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","4220258 (Forty two lakhs twenty thousand two hundred and
fifty eight)",492210 (Four lakhs ninety two thousand two hundred and ten),"3948747 (Thirty nine lakhs forty eight thousand seven hundred
and forty seven)"
New Equipment and software for Laboratories,"21685629 (Two crores sixteen lakhs eighty five thousand six
hundred and twenty nine)","45416767 (Four crores fifty four lakhs sixteen thousand seven
hundred and sixty seven)","9108414 (Ninety one lakhs eight thousand four hundred and
fourteen)"
Engineering Workshops,"797740 (Seven lakhs ninety seven thousand seven hundred
and forty)","1402256 (Fourteen lakhs two thousand two hundred and fifty
six)","2042980 (Twenty lakhs forty two thousand nine hundred and
eighty)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","13087106 (One crore thirty one lakhs eighty seven thousand
one hundred and six)","29588655 (Two crore ninety five lakhs eighty eight thousand
six hundred and fifty five)","1849989 (Eighteen lakhs forty nine thousand nine hundred and
eighty nine)"
