0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"141750934 (Fourteen crores seventeen lakhs fifty thousand
nine hundred and thirty four)","149983766 (Fourteen crores ninety nine lakhs eighty three
thousand seven hundred and sixty six)","123296425 (Twelve crores thirty two lakhs ninety six thousand
four hundred and twenty five)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","57605193 (Five crores seventy six lakhs five thousand one
hundred and ninety three)","69658399 (Six crores ninety six lakhs fifty eight thousand three
hundred and ninety nine)","44372453 (Four crores forty three lakhs seventy two thousand
four hundred and fifty three)"
Seminars/Conferences/Workshops,156453 (one lakh fifty six thousand four hundred and fifty three),"1402256 (Fourteen lakhs two thousand two hundred and fifty
six)","1594770 (Fifteen lakhs ninety four thousand seven hundred
and seventy)"
