0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,23,16,13
Total no. of Client Organizations,9,13,12
Total Amount Received (Amount in Rupees),7701492,1857571,6062614
Amount Received in Words,Seventy Seven lacs one thousand four hundred ninety two only,"Eighteen lacs fifty seven thousand five hundred seventy one
only",Sixty lacs sixty two thousand six hundred fourteen only
