0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"327637838 (Thirty Two Crore Seventy Six Lakh Thirty Seven
Thousand Eight Hundred and Thirty Eight Only)","243607871 (Twenty Four Crore Thirty Six Lakh Seven
Thousand Eight Hundred abd Seventy One Only)","197527782 (nineteen Crore Seventy five Lakh Twenty Seven
Thousand Seven Hundred and Eighty two Only)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","29009340 (Two crore ninety Lakh nine thousand three hundred
and forty only)","31402174 (Three Crore Fourteen Lakh Two Thousand One
hundred and Seventy Four only)","17016144 (One Crore Seventy Lakh Sixteen thousand One
hundred and Forty Four Only)"
Seminars/Conferences/Workshops,"4327045 (Forty three Lakh Twenty Seven Thousand and Forty
Five only)","19278798 (One Crore Ninety Two Lakh Seventy eight
Thousand Seven Hundred and Ninety eight Only)","1201434 (Twelve Lakh One Thousand Four Hundred and
Thirty Four Only )"
