0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"325593562 (Thirty Two Crore Fifty Five Lakh Ninety Three
Thousand Five Hundred Sixty Two rupees only)","262810240 (Twenty Six Crore Twenty Eight Lakh Ten
Thousand Two Hundred Forty rupees only)","175707862 (Seventeen Crore Fifty Seven Lakh Seven
Thousand Eight Hundred Sixty Two rupees only)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","216413461 (Twenty One Crore Sixty Four Lakh Thirteen
Thousand Four Hundred Sixty One rupees only)","197809731 (Nineteen Crore Seventy Eight Lakh Nine
Thousand Seven Hundred Thirty One rupees only)","259400459 (Twenty Five Crore Ninety Four Lakh Four
Hundred Fifty Nine rupees only)"
Seminars/Conferences/Workshops,315000 (Three Lakh Fifteen Thousand),"2336564 (Twenty Three Lakh Thirty Six Thousand Five
Hundred Sixty Four Only)",1980000 (Nineteen Lakh Eighty Thousand Only)
