0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","25882054 (Two crores fifty eight lakhs eighty two thousand and
fifty four)","30064968 (Three crores sixty four thousand nine hundred and
sixty eight only)","29535559 (Two crores ninety five lakhs thirty five thousand five
hundred and fifty nine)"
New Equipment and software for Laboratories,"130562905 (Thirteen crores five lakhs sixty two thousand nine
hundred and five)","77976716 (Seven crores seventy nine lakhs seventy six
thousand seven hundred and sixteen only)","29677708 (Two crores ninety six lakhs seventy seven
thousand seven hundred and eight)"
Engineering Workshops,"12523121 (One crore twenty five lakhs twenty three thousand
one hundred and twenty one only)","14597817 (One crore forty five lakhs ninety seven thousand
eight hundred and seventeen only)",0 (Zero)
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","805648056 (Eighty crores fifty six lakhs forty eight thousand
and fifty six )","43958501 (Four crores thirty nine lakhs fifty eight thousand five
hundred and one only)",0 (Zero)
