0,1,2,3
Total no. of Funding Agencies,18,5,9
Total Amount Received (Amount in Rupees),73568799,204223717,472188470
Amount Received in Words,"Seven crores thirty five lakhs sixty eight thousand seven
hundred and ninety nine","Twenty crores forty two lakhs twenty three thousand seven
hundred and seventeen only","Forty seven crores twenty one lakhs eighty eight thousand four
hundred and seventy only"
