0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","704732 (Seven Lakh Four Thousand Seven Hundred and
Thirty Two Only)","1221843 (Twelve Lakh Twenty One Thousand Eight Hundred
and Forty Three Only)","3444544 (Thirty Four Lakh Forty Four Thousand Five Hundred
and Forty Four Only )"
New Equipment and software for Laboratories,"6680646 (Sixty Six Lakh Eighty Thousand Six Hundred and
Forty Six Only)","24292862 (Two Crore Forty Two Lakh Ninety Two Thousand
Eight Hundred and Sixty Two Only)","1823680 (Eighteen Lakh Twenty Three Thousand Six Hundred
and Eighty Only)"
Engineering Workshops,"3315249 (Thirty Three Lakh Fifteen Thousand Two Hundred
and Forty Nine )","9258097 (Ninety Two Lakh Fifty Eight Thousand Ninety Seven
Only)","6926253 (Sixty Nine Lakh Twenty Six Thousand Two Hundred
and Fifty Three Only )"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","3628365 (Thirty Six Lakh Twenty Eight Thousand Three
Hundred and Sixty Five Only )","4642331 (Forty Six Lakh Forty Two Thousand Three Hundred
and Thirty One Only)","2852358 (Twenty Eight Lakh Fifty Two Thousand Three
Hundred and Fifty Eight Only)"
