0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,39,43,15
Total no. of Client Organizations,14,15,15
Total Amount Received (Amount in Rupees),31850903,11913904,66678542
Amount Received in Words,"THREE CRORE EIGHTEEN LAKH FIFTY THOUSAND NINE
HUNDRED AND THREE ONLY","One Crore Nineteen Lakh Thirteen Thousand Nine Hundred
Four","Six Crore Sixty Six Lakh Seventy Eight Thousand Five
Hundred Forty Two"
