0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,485,231,334
Total no. of Client Organizations,141,74,43
Total Amount Received (Amount in Rupees),20853425,27025000,34680281
Amount Received in Words,"Two Crore Eight Lakh Fifty Three Thousand Four Hundred
Twenty Five only",Two Crore Seventy Lakh Twenty Five Thousand only,"Three Crore Forty Six Lakh Eighty Thousand Two Hundred
Eighty one only"
