0,1,2,3
Total no. of Sponsored Projects,4,5,6
Total no. of Funding Agencies,2,2,2
Total Amount Received (Amount in Rupees),81097000,5933250,4533000
Amount Received in Words,Rupees eight crore ten lakhs ninety seven thousand only,"Rupees fifty nine lakh thirty three thousand two hundred fifty
only",Rupees forty five lakh thirty three thousand only
