0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"519599000 (Rupees fifty one crore ninety five lakhs ninety nine
thousand only)","468366000 (Rupees forty six crore eighty three lakh sixty six
thousand only)","339627000 (Rupees thirty three crore ninety six lakh twenty
seven thousand only)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","285570000 (Rupees twenty eight crore fifty five lakhs seventy
thousand only)","411888330 (Rupees forty one crore eight lakhs eighty eight
thousand three hundred thirty only)","229297000 (Rupees twenty two crores ninety two lakh ninety
seven thousand only)"
Seminars/Conferences/Workshops,7213000 (Rupees seventy two lakhs thirteen thousand only),"2502670 (Rupees twenty five lakh two thousand six hundred
seventy only)","14989000 (Rupees one crore forty nine lakh eighty nine
thousand only)"
