0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)",6849000 (Rupees sixty eight lakhs forty nine thousand only),4928000 (Rupees forty nine lakhs twenty eight thousand only),"15327000 (Rupees one crore fifty three lakhs twenty seven
thousand only)"
New Equipment and software for Laboratories,"87126000 (Rupees eight crore seventy one lakhs twenty six
thousand only)",40410000 (Rupees four crore four lakh ten thousand only),"30978000 (Rupees three crore nine lakh seventy eight
thousand only)"
Engineering Workshops,791000 (Rupees seven lakhs ninety one thousand only),"533422 (Rupees five lakh thirty three thousand four hundred
twenty two only)","279966 (Rupees two lakh seventy nine thousand nine hundred
sixty six only)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","89593000 (Rupees eight crore ninety five lakhs ninety three
thousand only)","20533050 (Rupees two crore five lakh thirty three thousand fifty
only)","5876700 (Rupees fifty eight lakh seventy six thousand seven
hundred only)"
