0,1,2,3
Total Amount Received (Amount in Rupees),5758000,6462000,4987000
Amount Received in Words,Fifty Seven Lacs Fifty Eight Thousand,Sixty Four Lacs Sixty Two Thousand,Forty Nine Lacs Eighty Seven Thousand
