0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,581,624,567
Total no. of Funding Agencies,205,195,140
Total Amount Received (Amount in Rupees),2614152161,2275026000,2048965952
Amount Received in Words,"Two hundred sixty one crore forty one lakh fifty two thousand
one hundred and sixty one","Two hundred and twenty seven crore fifty lakh twenty six
thousand","Two hundred and four crore eighty nine lakh sixty five thousand
nine hundred and fifty two"
