0,1,2,3
Total no. of Sponsored Projects,4,3,2
Total no. of Funding Agencies,4,3,2
Total Amount Received (Amount in Rupees),73944300,2489000,1445000
Amount Received in Words,"Seven Crore Thirty Nine Lakh Fourty Four Thousand Three
Hundred",Twenty Four Lakh Eighty Nine Thousand,Fourteen Lakh Forty Five Thousand Only
