0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,12,19,8
Total no. of Client Organizations,11,13,8
Total Amount Received (Amount in Rupees),10273555,9805795,6694803
Amount Received in Words,"One Crore Two Lakh Seventy Three Thousand Five Hundred
Fifty Five",Ninety Eight Lakh Five Thousand Seven Hundred Ninety Five,Sixty Six Lakh Ninety Four Thousand Eight Hundred Three
