0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","10958863 (One Crore Nine Lac Fifty eight thousand Eight
hundred sixty three only)","15931856 (One Crore Fifty nine Lac Thirty one thousand Eight
hundred fifty six only)","15622793 (One Crore Fifty six Lac Twenty two thousand
Seven hundred ninety three only)"
New Equipment and software for Laboratories,"19603219 (ONE CRORE NINETY SIX LAKH THREE
THOUSAND TWO HUNDRED AND NINETEEN ONLY)","53555275 (Five Crore Thirty five Lac Fifty five thousand Two
hundred seventy five only)","53793018 (Five Crore Thirty seven Lac Ninety three thousand
eighteen only)"
Engineering Workshops,0 (ZERO),"144135 (One Lac forty four thousand one hundred thirty five
only)","1032141 (Ten Lac thirty two thousand one hundred forty one
only)"
"Other expenditure on creation of Capital Assets (For setting up
classrooms, seminar hall, conference hall , library, Lab, Engg
workshops excluding expenditure on Land and Building)","8844996 (Eighty eight Lac Forty four thousand nine hundred
ninety six only)","44717095 (Four Crore Forty seven Lac Seventeen thousand
ninety five only)","20107282 (Two Crore One Lac Seven thousand two hundred
eighty two only)"
