0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Capital Expenditure on Academic Activities and Resources (excluding expenditure on buildings),,,
"Library ( Books, Journals and e-Resources only)","307774243 (Thirty Crores Seventy Seven Lakhs Seventy Four
Thousand Two Hundred and Forty Three Only)","233311985 (Twenty Three Crores Thirty Three Lakhs Eleven
Thousand Nine Hundred and Eighty Five Only )","186529104 (Eighteen Crores Sixty Five Lakhs Twenty Nine
Thousand One Hundred and Four Only)"
New Equipment and software for Laboratories,"920663781 (Ninety Two Crores Six Lakhs Sixty Three
Thousand Seven Hundred and Eighty One Only)","1358206293 (One Hundred and Thirty Five Crores Eighty Two
Lakhs Six Thousand Two Hundred and Ninety Three Only)","1203696299 (One Hundred Twenty Crores Thirty Six Lakhs
Ninety Six Thousand Two Hundred and Ninety Nine Only)"
Engineering Workshops,"11352962 (One Crore Thirteen Lakhs Fifty Two Thousand Nine
Hundred and Sixty Two Only)","17800414 (One Crore Seventy Eight Lakhs Fourteen Only
Hundred and For)","12162794 (One Crore Twenty One Lakhs Sixty Two Thousand
Seven Hundred Ninety Four Only)"
