0,1,2,3
Total Amount Received (Amount in Rupees),10928894,18520917,22584746
Amount Received in Words,"One Crore Nine Lakh Twenty Eight Thousand Eight Hundred
Ninety Four","One Crore Eighty Five Lakh Twenty Thousand Nine Hundred
Seventeen","Two Crore Twenty Five Lakh Eighty Four Thousand Seven
Hundred Forty Six"
