0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"768710037 (Seventy Six Crore Eighty Seven Lakh Ten
Thousand Thirty Seven )","723857598 (Seventy Two Crore Thirty Eight Lakh Fifty Seven
Thousand Five Hundred Ninety Eight )","667168442 (Sixty Six Crore Seventy One Lakh Sixty Eight
Thousand Four Hundred Forty Two )"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","534110046 (Fifty Three Crore Forty One Lakh Ten Thousand
Forty Six)","482977767 (Forty Eight Crore Twenty Nine Lakh Seventy
Seven Thousand Seven Hundred Sixty Seven )","369263302 (Thirty Six Crore Ninety Two Lakh Sixty Three
Thousand Three Hundred Two )"
Seminars/Conferences/Workshops,"4450613 (Forty Four Lakhs Fifty Thousand Six Hundred
Thirteen )","4075576 (Forty Lakh Seventy Five Thousand Five Hundred
Seventy Six )","2266262 (Twenty Two Lakh Sixty Six Thousand Two Hundred
Sixty Two )"
