0,1,2,3
Total Amount Received (Amount in Rupees),3430912,6963930,3420910
Amount Received in Words,Thirty Four Lakh Thirty Thousand Nine Hundred and Twelve,"Sixty Nine Lakh Sixty Three Thousand Nine Hundred and
Thirty",Thirty Four Lakh Twenty Thousand Nine Hundred and Ten
