0,1,2,3
Total no. of Sponsored Projects,6,11,6
Total no. of Funding Agencies,2,3,2
Total Amount Received (Amount in Rupees),5729821,9395844,3809675
Amount Received in Words,"Rupees Fifty Seven Lac Twenty Nine Thousand Eight Hundred
Twenty One Only","Rupees ninety three lacs ninety five thousand eight hundred
and fourty four only","Rupees thirty eight lacs nine thousand six hundred and seventy
five only"
