0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,31,47,19
Total no. of Funding Agencies,9,13,10
Total Amount Received (Amount in Rupees),152889557,209528903,86593674
Amount Received in Words,"Fifteen crore twenty eight lakh eighty nine thousand five
hundred fifty seven","Twenty crore ninety five lakh twenty eight thousand nine
hundred three","Eight crore sixty five lakh ninety three thousand six hundred
seventy four"
