0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,29,35,9
Total no. of Client Organizations,4336,5388,8
Total Amount Received (Amount in Rupees),16480184,25797733,15020406
Amount Received in Words,"One crore sixty four lakh eighty thousand one hundred eighty
four","Two crore fifty seven lakh ninety seven thousand seven
hundred thirty three",One crore fifty lakh twenty thousand four hundred six
