0,1,2,3
Salaries (Teaching and Non Teaching staff),"310477177 (Thirty one crore four lakh seventy seven thousand
one hundred seventy seven)","360708320 (Thirty six crore seven lakh eight thousand three
hundred twenty)","334125336 (Thirty Three Crore Forty One Lakh Twenty Five
Thousand Three Hundred Thirty Six)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","13926414 (One crore thirty nine lakh twenty six thousand four
hundred fourteen)",6905332 (sixty nine lac five thousand three hundred thirty two),"8405682 (Eighty Four Lakh Five Thousand Six Hundred Eighty
two)"
Seminars/Conferences/Workshops,"1249746 (Tweleve lakh forty nine thousand seven hundred
forty six)","3463309 (Thirty four lac sixty three thousand three hundred
and nine)","3186459 (Thirty One Lakh Eighty Six Thousand Four Hundred
Fifty Nine)"
