0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Sponsored Projects,33,35,11
Total no. of Funding Agencies,5,6,5
Total Amount Received (Amount in Rupees),8976153,10890102,2148001
Amount Received in Words,"Eighty Nine Lakhs Seventy Six Thousand One Hundred and
Fifty Three Rupees Only","One Crore Eight Lakhs Ninety Thousand One Hundred and
Two Rupees Only","Twenty One Lakhs Forty Eight Thousand and One Rupees
Only"
