0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,24,39,31
Total no. of Client Organizations,40,48,45
Total Amount Received (Amount in Rupees),30315816,27340276,31710613
Amount Received in Words,"Three Crores Three Lakhs Fifteen Thousand Eight Hundred
and Sixteen Rupees Only","TWO CRORE SEVENTY THREE LAKH FORTY THOUSAND
TWO HUNDRED AND SEVENTY SIX ONLY","THREE CRORE SEVENTEEN LAKH TEN THOUSAND SIX
HUNDRED AND THIRTEEN ONLY"
