0,1,2,3,4,5,6,7
2018-19,234,168,2019-20,129,43,"333000(Three Lakhs
Thirty Three Thousand
Rupees Only)",3
2019-20,234,138,2020-21,93,52,"350000(Three Lakhs
Fifty Thousand Rupees
Only)",0
