0,1,2,3
Total no. of Sponsored Projects,6,4,4
Total no. of Funding Agencies,6,4,4
Total Amount Received (Amount in Rupees),6050000,5341000,5500000
Amount Received in Words,SIXTY LAKHS FIFTY THOUSAND,FIFTY THREE LAKHS FORTY ONE THOUSAND,FIFTY FIVE LAKHS
