0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,35,25,23
Total no. of Client Organizations,35,55,25
Total Amount Received (Amount in Rupees),2149340,1535950,1077190
Amount Received in Words,"TWENTY ONE LAKHS FORTY NINE THOUSAND THREE
HUNDRED AND FORTY","FIFTEEN LAKHS THIRTY FIVE THOUSAND NINE HUNDRED
FIFTY","TEN LKAHS SEVENTY SEVEN THOUSAND ONE HUNDRED
NINETY"
