0,1,2,3
Financial Year,2020-21,2019-20,2018-19
Total no. of Consultancy Projects,1021,1225,906
Total no. of Client Organizations,220,279,200
Total Amount Received (Amount in Rupees),78126093,68679468,53233379
Amount Received in Words,Seven crore eighty one lakh twenty six thousand ninety three,"Six crore eighty six lakh seventy nine thousand four hundred
sixty eight","Five crore thirty two lakh thirty three thousand three seventy
nine"
