0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"534092760 (Fifty three crore forty lakh ninety two thousand
seven hundred sixty)","508923543 (Fifty crore eighty nine lakh twenty three thousand
five hundred forty three)","511089021 (Fifty one crore ten lakh eighty nine thousand
twenty one)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","325481052 (Thirty two crore fifty four lakh eighty one thousand
fifty two)","387283082 (Thirty eight crore seventy two lakh eighty three
thousand eighty two)","226158406 (Twenty two crore sixty one lakh fifty eight
thousand four hundred six)"
Seminars/Conferences/Workshops,"28276806 (Two crore eighty two lak seventy six thousand eight
hundred six)","13305378 (One crore thirty three lakh five thousand three
hundred seventy eight)","12883689 (One crore twenty eight lakh eighty three thousand
six hundred eighty nine)"
