0,1,2,3
Financial Year,2020-21,2019-20,2018-19
,Utilised Amount,Utilised Amount,Utilised Amount
Annual Operational Expenditure,,,
Salaries (Teaching and Non Teaching staff),"160752560 (Sixteen crore seven lakh fifty two thousand five
hundred sixty)","163973630 (sixteen crore thirty nine lakh seventy three
thousand six hundred thirty)","120257027 (Twelve crore two lakh fifty seven thousand twenty
seven)"
"Maintenance of Academic Infrastructure or consumables and
other running expenditures(excluding maintenance of hostels
and allied services,rent of the building, depreciation cost, etc)","4192729 (Forty one lakh ninety two thousand seven hundred
twenty nine)","4977609 (Forty nine lakh seventy seven thousand six hundred
nine)","3037999 (Thirty lakh thirty seven thousand nine hundred ninety
nine)"
Seminars/Conferences/Workshops,122032 (One lakh twenty two thousand thirty two),387016 (Three lakh eighty seven thousand sixteen),"341933 (Three lakh forty one thousand nine hundred thirty
three)"
